date,state,district,pincode,bio_0_5,bio_5_17,bio_18_30,bio_30_60,bio_60_plus,bio_total,demo_0_5,demo_5_17,demo_18_30,demo_30_60,demo_60_plus,demo_total,mobile_updates,enrol_0_5,enrol_5_17,enrol_18_30,enrol_30_60,enrol_60_plus,enrol_total
2025-11-23,Karnataka,Hubli,571903,21,79,73,103,17,293,11,28,83,57,22,201,217,4267,9602,13336,18671,7468,53344
2025-11-24,Karnataka,Hubli,571903,96,314,291,407,84,1192,53,117,321,225,91,807,824,4267,9602,13336,18671,7468,53344
2025-11-25,Karnataka,Hubli,571903,77,251,232,324,68,952,42,93,255,179,73,642,653,4267,9602,13336,18671,7468,53344
2025-11-26,Karnataka,Hubli,571903,36,128,118,166,31,479,20,47,132,92,36,327,343,4267,9602,13336,18671,7468,53344
2025-11-27,Karnataka,Hubli,571903,25,74,68,94,23,284,13,28,73,52,22,188,183,4267,9602,13336,18671,7468,53344
2025-11-28,Karnataka,Hubli,571903,22,76,70,99,19,286,12,28,79,55,21,195,204,4267,9602,13336,18671,7468,53344
2025-11-29,Karnataka,Hubli,571903,17,52,49,67,15,200,9,19,52,37,15,132,133,4267,9602,13336,18671,7468,53344
2025-11-30,Karnataka,Hubli,571903,26,79,73,101,23,302,14,29,79,56,23,201,201,4267,9602,13336,18671,7468,53344
2025-12-01,Karnataka,Hubli,571903,78,261,242,338,68,987,43,96,268,187,75,669,689,4267,9602,13336,18671,7468,53344
2025-12-02,Karnataka,Hubli,571903,60,192,178,247,53,730,33,71,195,137,56,492,497,4267,9602,13336,18671,7468,53344
2025-12-03,Karnataka,Hubli,571903,22,69,64,89,20,264,12,26,70,49,20,177,177,4267,9602,13336,18671,7468,53344
2025-12-04,Karnataka,Hubli,571903,0,9,8,12,0,29,0,3,11,7,2,23,31,4267,9602,13336,18671,7468,53344
2025-12-05,Karnataka,Hubli,571903,3,11,10,15,2,41,1,4,12,8,3,28,31,4267,9602,13336,18671,7468,53344
2025-12-06,Karnataka,Hubli,571903,1,17,15,24,0,57,1,5,21,13,3,43,59,4267,9602,13336,18671,7468,53344
2025-12-07,Karnataka,Hubli,571903,9,44,40,59,7,159,5,15,48,33,11,112,129,4267,9602,13336,18671,7468,53344
2025-12-08,Karnataka,Hubli,571903,54,187,173,243,47,704,30,69,193,134,53,479,498,4267,9602,13336,18671,7468,53344
2025-12-09,Karnataka,Hubli,571903,33,118,109,153,29,442,18,43,122,85,33,301,316,4267,9602,13336,18671,7468,53344
2025-12-10,Karnataka,Hubli,571903,6,19,18,25,6,74,3,7,19,13,5,47,49,4267,9602,13336,18671,7468,53344
2025-12-11,Karnataka,Hubli,571903,3,11,10,15,2,41,1,4,12,8,3,28,31,4267,9602,13336,18671,7468,53344
2025-12-12,Karnataka,Hubli,571903,8,16,15,20,7,66,4,6,14,11,5,40,33,4267,9602,13336,18671,7468,53344
2025-12-13,Karnataka,Hubli,571903,14,33,31,42,13,133,7,13,31,23,11,85,75,4267,9602,13336,18671,7468,53344
2025-12-14,Karnataka,Hubli,571903,10,49,45,65,8,177,6,17,53,36,12,124,143,4267,9602,13336,18671,7468,53344
2025-12-15,Karnataka,Hubli,571903,67,225,208,291,58,849,37,83,231,161,64,576,595,4267,9602,13336,18671,7468,53344
2025-12-16,Karnataka,Hubli,571903,42,158,146,206,36,588,24,57,165,115,44,405,432,4267,9602,13336,18671,7468,53344
2025-12-17,Karnataka,Hubli,571903,25,82,76,106,22,311,14,30,83,58,24,209,213,4267,9602,13336,18671,7468,53344
2025-12-18,Karnataka,Hubli,571903,1,15,13,20,0,49,0,4,17,11,3,35,50,4267,9602,13336,18671,7468,53344
2025-12-19,Karnataka,Hubli,571903,25,74,68,94,23,284,14,28,72,51,22,187,182,4267,9602,13336,18671,7468,53344
2025-12-20,Karnataka,Hubli,571903,22,59,55,74,20,230,12,22,57,41,18,150,141,4267,9602,13336,18671,7468,53344
2025-12-21,Karnataka,Hubli,571903,11,65,60,88,8,232,6,22,73,49,16,166,201,4267,9602,13336,18671,7468,53344
2025-12-22,Karnataka,Hubli,571903,105,328,305,422,93,1253,57,123,331,233,97,841,842,4267,9602,13336,18671,7468,53344
2025-12-23,Karnataka,Hubli,571903,76,250,232,323,67,948,42,93,255,179,72,641,654,4267,9602,13336,18671,7468,53344
2025-12-24,Karnataka,Hubli,571903,46,148,137,191,41,563,25,55,150,105,43,378,383,4267,9602,13336,18671,7468,53344
2025-12-25,Karnataka,Hubli,571903,36,97,90,123,32,378,19,37,94,67,30,247,233,4267,9602,13336,18671,7468,53344
2025-12-26,Karnataka,Hubli,571903,29,97,90,125,25,366,16,36,99,69,28,248,255,4267,9602,13336,18671,7468,53344
2025-12-27,Karnataka,Hubli,571903,24,65,60,82,22,253,13,25,63,45,20,166,156,4267,9602,13336,18671,7468,53344
2025-12-28,Karnataka,Hubli,571903,20,77,71,101,17,286,11,28,81,56,21,197,212,4267,9602,13336,18671,7468,53344
2025-12-29,Karnataka,Hubli,571903,87,290,269,376,76,1098,48,107,297,208,84,744,765,4267,9602,13336,18671,7468,53344
2025-12-30,Karnataka,Hubli,571903,71,224,208,289,62,854,39,83,227,160,65,574,579,4267,9602,13336,18671,7468,53344
2025-12-31,Karnataka,Hubli,571903,28,94,87,122,25,356,15,35,96,67,27,240,249,4267,9602,13336,18671,7468,53344
2026-01-01,Karnataka,Hubli,571903,11,26,24,32,10,103,6,10,24,17,8,65,58,4267,9602,13336,18671,7468,53344
2026-01-02,Karnataka,Hubli,571903,8,27,25,35,7,102,4,10,28,19,8,69,71,4267,9602,13336,18671,7468,53344
2026-01-03,Karnataka,Hubli,571903,17,42,39,53,16,167,9,16,39,29,13,106,95,4267,9602,13336,18671,7468,53344
2026-01-04,Karnataka,Hubli,571903,12,52,48,69,10,191,7,18,56,38,14,133,148,4267,9602,13336,18671,7468,53344
2026-01-05,Karnataka,Hubli,571903,53,193,178,252,45,721,29,70,202,140,54,495,527,4267,9602,13336,18671,7468,53344
2026-01-06,Karnataka,Hubli,571903,50,151,140,194,45,580,27,57,151,107,45,387,382,4267,9602,13336,18671,7468,53344
2026-01-07,Karnataka,Hubli,571903,5,21,19,28,4,77,3,7,22,15,5,52,59,4267,9602,13336,18671,7468,53344
2026-01-08,Karnataka,Hubli,571903,2,10,10,14,1,37,1,3,11,8,2,25,31,4267,9602,13336,18671,7468,53344
2026-01-09,Karnataka,Hubli,571903,9,18,17,21,9,74,5,7,15,11,6,44,33,4267,9602,13336,18671,7468,53344
2026-01-10,Karnataka,Hubli,571903,9,26,25,34,9,103,5,10,26,18,8,67,64,4267,9602,13336,18671,7468,53344
2026-01-11,Karnataka,Hubli,571903,19,57,53,73,17,219,10,21,57,40,17,145,144,4267,9602,13336,18671,7468,53344
2026-01-12,Karnataka,Hubli,571903,73,227,211,292,65,868,40,85,229,161,67,582,582,4267,9602,13336,18671,7468,53344
2026-01-13,Karnataka,Hubli,571903,52,164,152,211,46,625,28,61,166,117,48,420,422,4267,9602,13336,18671,7468,53344
2026-01-14,Karnataka,Hubli,571903,11,48,44,64,9,176,6,17,52,36,13,124,139,4267,9602,13336,18671,7468,53344
2026-01-15,Karnataka,Hubli,571903,10,20,19,24,10,83,5,8,17,13,7,50,37,4267,9602,13336,18671,7468,53344
2025-10-18,Kerala,Thiruvananthapuram,677699,2,25,23,35,1,86,11,30,92,63,23,219,75,3925,8831,12266,17173,6869,49064
2025-10-19,Kerala,Thiruvananthapuram,677699,17,64,59,84,15,239,30,69,193,135,53,480,155,3925,8831,12266,17173,6869,49064
2025-10-20,Kerala,Thiruvananthapuram,677699,72,251,232,327,62,944,117,266,743,519,206,1851,597,3925,8831,12266,17173,6869,49064
2025-10-21,Kerala,Thiruvananthapuram,677699,64,210,195,272,56,797,98,220,609,427,171,1525,489,3925,8831,12266,17173,6869,49064
2025-10-22,Kerala,Thiruvananthapuram,677699,33,111,103,144,28,419,52,117,326,228,91,814,262,3925,8831,12266,17173,6869,49064
2025-10-23,Kerala,Thiruvananthapuram,677699,1,31,27,43,0,102,14,38,117,80,28,277,95,3925,8831,12266,17173,6869,49064
2025-10-24,Kerala,Thiruvananthapuram,677699,25,85,78,110,22,320,39,89,246,172,69,615,198,3925,8831,12266,17173,6869,49064
2025-10-25,Kerala,Thiruvananthapuram,677699,5,40,36,55,3,139,18,47,141,97,36,339,114,3925,8831,12266,17173,6869,49064
2025-10-26,Kerala,Thiruvananthapuram,677699,21,78,72,102,18,291,36,83,235,164,65,583,188,3925,8831,12266,17173,6869,49064
2025-10-27,Kerala,Thiruvananthapuram,677699,89,297,275,384,78,1123,138,311,862,604,242,2157,692,3925,8831,12266,17173,6869,49064
2025-10-28,Kerala,Thiruvananthapuram,677699,76,239,222,308,67,912,112,247,681,478,193,1711,546,3925,8831,12266,17173,6869,49064
2025-10-29,Kerala,Thiruvananthapuram,677699,32,111,102,144,28,417,51,117,327,228,91,814,262,3925,8831,12266,17173,6869,49064
2025-10-30,Kerala,Thiruvananthapuram,677699,13,43,40,55,12,163,20,44,122,86,34,306,98,3925,8831,12266,17173,6869,49064
2025-10-31,Kerala,Thiruvananthapuram,677699,17,55,51,72,15,210,26,57,159,111,45,398,127,3925,8831,12266,17173,6869,49064
2025-11-01,Kerala,Thiruvananthapuram,677699,19,49,46,61,17,192,23,48,127,90,38,326,101,3925,8831,12266,17173,6869,49064
2025-11-02,Kerala,Thiruvananthapuram,677699,17,61,57,80,14,229,28,66,184,129,51,458,148,3925,8831,12266,17173,6869,49064
2025-11-03,Kerala,Thiruvananthapuram,677699,68,227,210,294,59,858,106,238,661,463,185,1653,531,3925,8831,12266,17173,6869,49064
2025-11-04,Kerala,Thiruvananthapuram,677699,45,151,139,195,39,569,70,158,438,307,123,1096,352,3925,8831,12266,17173,6869,49064
2025-11-05,Kerala,Thiruvananthapuram,677699,3,23,21,32,2,81,10,27,81,56,20,194,66,3925,8831,12266,17173,6869,49064
2025-11-06,Kerala,Thiruvananthapuram,677699,2,10,9,13,1,35,4,11,33,23,9,80,27,3925,8831,12266,17173,6869,49064
2025-11-07,Kerala,Thiruvananthapuram,677699,11,19,18,22,10,80,9,16,38,28,13,104,30,3925,8831,12266,17173,6869,49064
2025-11-08,Kerala,Thiruvananthapuram,677699,12,28,26,34,12,112,13,26,67,48,21,175,53,3925,8831,12266,17173,6869,49064
2025-11-09,Kerala,Thiruvananthapuram,677699,16,50,46,64,14,190,23,51,140,98,40,352,112,3925,8831,12266,17173,6869,49064
2025-11-10,Kerala,Thiruvananthapuram,677699,46,168,155,219,40,628,78,179,504,352,139,1252,405,3925,8831,12266,17173,6869,49064
2025-11-11,Kerala,Thiruvananthapuram,677699,42,130,121,167,38,498,61,134,367,258,105,925,294,3925,8831,12266,17173,6869,49064
2025-11-12,Kerala,Thiruvananthapuram,677699,3,15,14,21,2,55,7,17,50,35,13,122,41,3925,8831,12266,17173,6869,49064
2025-11-13,Kerala,Thiruvananthapuram,677699,2,10,9,14,1,36,4,11,33,23,9,80,27,3925,8831,12266,17173,6869,49064
2025-11-14,Kerala,Thiruvananthapuram,677699,5,13,12,17,4,51,6,13,35,25,10,89,28,3925,8831,12266,17173,6869,49064
2025-11-15,Kerala,Thiruvananthapuram,677699,2,22,20,30,1,75,10,26,78,54,20,188,63,3925,8831,12266,17173,6869,49064
2025-11-16,Kerala,Thiruvananthapuram,677699,18,62,57,80,16,233,29,64,179,125,50,447,144,3925,8831,12266,17173,6869,49064
2025-11-17,Kerala,Thiruvananthapuram,677699,67,234,216,304,59,880,109,247,690,483,192,1721,554,3925,8831,12266,17173,6869,49064
2025-11-18,Kerala,Thiruvananthapuram,677699,50,179,165,233,43,670,83,190,532,372,147,1324,428,3925,8831,12266,17173,6869,49064
2025-11-19,Kerala,Thiruvananthapuram,677699,22,87,80,114,19,322,40,94,265,185,72,656,213,3925,8831,12266,17173,6869,49064
2025-11-20,Kerala,Thiruvananthapuram,677699,9,37,34,49,7,136,17,41,116,81,31,286,93,3925,8831,12266,17173,6869,49064
2025-11-21,Kerala,Thiruvananthapuram,677699,20,73,67,95,18,273,34,77,216,151,60,538,174,3925,8831,12266,17173,6869,49064
2025-11-22,Kerala,Thiruvananthapuram,677699,17,54,50,70,15,206,25,56,156,109,44,390,125,3925,8831,12266,17173,6869,49064
2025-11-23,Kerala,Thiruvananthapuram,677699,23,81,75,105,20,304,37,85,238,167,66,593,191,3925,8831,12266,17173,6869,49064
2025-11-24,Kerala,Thiruvananthapuram,677699,81,287,266,374,70,1078,134,305,853,596,237,2125,686,3925,8831,12266,17173,6869,49064
2025-11-25,Kerala,Thiruvananthapuram,677699,81,253,235,326,72,967,118,262,721,506,205,1812,578,3925,8831,12266,17173,6869,49064
2025-11-26,Kerala,Thiruvananthapuram,677699,45,140,130,181,40,536,66,145,399,280,113,1003,320,3925,8831,12266,17173,6869,49064
2025-11-27,Kerala,Thiruvananthapuram,677699,23,69,64,88,20,264,32,70,193,135,55,485,154,3925,8831,12266,17173,6869,49064
2025-11-28,Kerala,Thiruvananthapuram,677699,14,63,58,84,11,230,29,70,200,139,53,491,161,3925,8831,12266,17173,6869,49064
2025-11-29,Kerala,Thiruvananthapuram,677699,18,52,49,67,16,202,24,53,145,102,42,366,116,3925,8831,12266,17173,6869,49064
2025-11-30,Kerala,Thiruvananthapuram,677699,28,81,76,103,26,314,38,82,222,156,64,562,178,3925,8831,12266,17173,6869,49064
2025-12-01,Kerala,Thiruvananthapuram,677699,68,243,224,316,59,910,113,258,722,505,200,1798,580,3925,8831,12266,17173,6869,49064
2025-12-02,Kerala,Thiruvananthapuram,677699,44,164,151,214,37,610,76,176,494,345,136,1227,397,3925,8831,12266,17173,6869,49064
2025-12-03,Kerala,Thiruvananthapuram,677699,16,59,54,77,14,220,27,63,176,123,49,438,142,3925,8831,12266,17173,6869,49064
2025-12-04,Kerala,Thiruvananthapuram,677699,0,4,3,8,0,15,1,8,30,20,6,65,25,3925,8831,12266,17173,6869,49064
2025-12-05,Kerala,Thiruvananthapuram,677699,2,10,9,14,2,37,5,11,34,23,9,82,27,3925,8831,12266,17173,6869,49064
2025-12-06,Kerala,Thiruvananthapuram,677699,9,27,25,34,8,103,12,27,75,53,21,188,60,3925,8831,12266,17173,6869,49064
2025-12-07,Kerala,Thiruvananthapuram,677699,24,61,57,77,22,241,29,60,160,113,47,409,128,3925,8831,12266,17173,6869,49064
2025-12-08,Kerala,Thiruvananthapuram,677699,57,189,175,245,50,716,88,198,550,385,154,1375,441,3925,8831,12266,17173,6869,49064
2025-12-09,Kerala,Thiruvananthapuram,677699,26,104,96,137,22,385,48,114,322,224,87,795,259,3925,8831,12266,17173,6869,49064
2025-12-10,Kerala,Thiruvananthapuram,677699,7,21,19,26,6,79,9,21,57,40,16,143,45,3925,8831,12266,17173,6869,49064
2025-12-11,Kerala,Thiruvananthapuram,677699,2,11,10,14,2,39,5,12,34,23,9,83,27,3925,8831,12266,17173,6869,49064
2025-12-12,Kerala,Thiruvananthapuram,677699,2,10,9,13,1,35,4,11,33,23,8,79,27,3925,8831,12266,17173,6869,49064
2025-12-13,Kerala,Thiruvananthapuram,677699,15,35,33,43,14,140,16,33,85,60,26,220,67,3925,8831,12266,17173,6869,49064
2025-12-14,Kerala,Thiruvananthapuram,677699,19,59,55,76,17,226,28,61,167,117,47,420,134,3925,8831,12266,17173,6869,49064
2025-12-15,Kerala,Thiruvananthapuram,677699,57,207,191,270,49,774,96,221,619,432,171,1539,497,3925,8831,12266,17173,6869,49064
2025-12-16,Kerala,Thiruvananthapuram,677699,61,186,173,238,54,712,87,191,523,367,149,1317,419,3925,8831,12266,17173,6869,49064
2025-12-17,Kerala,Thiruvananthapuram,677699,16,66,61,88,13,244,31,72,206,143,56,508,166,3925,8831,12266,17173,6869,49064
2025-12-18,Kerala,Thiruvananthapuram,677699,7,25,23,33,6,94,12,26,74,52,20,184,59,3925,8831,12266,17173,6869,49064
2025-12-19,Kerala,Thiruvananthapuram,677699,21,65,60,84,18,248,30,67,185,130,52,464,148,3925,8831,12266,17173,6869,49064
2025-12-20,Kerala,Thiruvananthapuram,677699,21,57,53,72,19,222,27,57,153,108,45,390,122,3925,8831,12266,17173,6869,49064
2025-12-21,Kerala,Thiruvananthapuram,677699,13,67,62,90,11,243,31,76,219,152,58,536,177,3925,8831,12266,17173,6869,49064
2025-12-22,Kerala,Thiruvananthapuram,677699,87,295,273,383,76,1114,138,311,864,605,241,2159,694,3925,8831,12266,17173,6869,49064
2025-12-23,Kerala,Thiruvananthapuram,677699,63,226,209,295,55,848,105,241,674,471,187,1678,542,3925,8831,12266,17173,6869,49064
2025-12-24,Kerala,Thiruvananthapuram,677699,45,145,134,187,40,551,68,150,415,291,117,1041,333,3925,8831,12266,17173,6869,49064
2025-12-25,Kerala,Thiruvananthapuram,677699,25,79,73,101,22,300,37,81,224,157,63,562,180,3925,8831,12266,17173,6869,49064
2025-12-26,Kerala,Thiruvananthapuram,677699,26,92,85,119,23,345,42,97,270,189,75,673,217,3925,8831,12266,17173,6869,49064
2025-12-27,Kerala,Thiruvananthapuram,677699,10,47,43,62,8,170,21,52,151,104,40,368,121,3925,8831,12266,17173,6869,49064
2025-12-28,Kerala,Thiruvananthapuram,677699,23,79,73,103,20,298,37,83,233,163,65,581,187,3925,8831,12266,17173,6869,49064
2025-12-29,Kerala,Thiruvananthapuram,677699,90,293,271,378,80,1112,137,305,843,591,238,2114,676,3925,8831,12266,17173,6869,49064
2025-12-30,Kerala,Thiruvananthapuram,677699,60,205,190,266,53,774,96,216,602,421,168,1503,483,3925,8831,12266,17173,6869,49064
2025-12-31,Kerala,Thiruvananthapuram,677699,29,95,88,123,26,361,44,99,275,192,77,687,220,3925,8831,12266,17173,6869,49064
2026-01-01,Kerala,Thiruvananthapuram,677699,5,16,15,21,4,61,7,17,47,33,13,117,38,3925,8831,12266,17173,6869,49064
2026-01-02,Kerala,Thiruvananthapuram,677699,5,22,20,29,4,80,10,24,70,48,19,171,56,3925,8831,12266,17173,6869,49064
2026-01-03,Kerala,Thiruvananthapuram,677699,21,46,43,57,19,186,22,43,110,78,34,287,87,3925,8831,12266,17173,6869,49064
2026-01-04,Kerala,Thiruvananthapuram,677699,24,66,61,83,22,256,31,65,176,124,52,448,141,3925,8831,12266,17173,6869,49064
2026-01-05,Kerala,Thiruvananthapuram,677699,58,200,185,260,51,754,93,211,589,412,164,1469,473,3925,8831,12266,17173,6869,49064
2026-01-06,Kerala,Thiruvananthapuram,677699,30,118,109,155,26,438,55,128,361,252,99,895,291,3925,8831,12266,17173,6869,49064
2026-01-07,Kerala,Thiruvananthapuram,677699,12,31,29,40,10,122,15,31,84,59,25,214,67,3925,8831,12266,17173,6869,49064
2026-01-08,Kerala,Thiruvananthapuram,677699,3,12,11,15,3,44,5,12,34,24,9,84,27,3925,8831,12266,17173,6869,49064
2026-01-09,Kerala,Thiruvananthapuram,677699,7,16,15,19,7,64,7,14,36,26,11,94,29,3925,8831,12266,17173,6869,49064
2026-01-10,Kerala,Thiruvananthapuram,677699,5,21,19,28,4,77,9,23,65,45,17,159,52,3925,8831,12266,17173,6869,49064
2026-01-11,Kerala,Thiruvananthapuram,677699,6,41,37,55,4,143,19,47,140,96,36,338,113,3925,8831,12266,17173,6869,49064
2026-01-12,Kerala,Thiruvananthapuram,677699,59,202,187,262,51,761,94,213,593,415,165,1480,476,3925,8831,12266,17173,6869,49064
2026-01-13,Kerala,Thiruvananthapuram,677699,52,162,151,209,46,620,76,167,461,323,131,1158,369,3925,8831,12266,17173,6869,49064
2026-01-14,Kerala,Thiruvananthapuram,677699,7,41,37,55,5,145,19,47,138,96,36,336,112,3925,8831,12266,17173,6869,49064
2026-01-15,Kerala,Thiruvananthapuram,677699,7,15,14,19,6,61,7,14,36,26,11,94,28,3925,8831,12266,17173,6869,49064
2025-10-18,Kerala,Kochi,678923,34,114,106,148,30,432,15,34,95,67,27,238,60,5654,12721,17669,24736,9894,70674
2025-10-19,Kerala,Kochi,678923,64,213,198,276,56,807,29,64,178,125,50,446,112,5654,12721,17669,24736,9894,70674
2025-10-20,Kerala,Kochi,678923,249,832,771,1077,218,3147,112,251,695,487,196,1741,436,5654,12721,17669,24736,9894,70674
2025-10-21,Kerala,Kochi,678923,190,645,597,836,166,2434,86,194,540,378,151,1349,339,5654,12721,17669,24736,9894,70674
2025-10-22,Kerala,Kochi,678923,96,335,310,435,84,1260,43,100,282,196,77,698,177,5654,12721,17669,24736,9894,70674
2025-10-23,Kerala,Kochi,678923,31,129,118,170,26,474,13,37,111,76,27,264,70,5654,12721,17669,24736,9894,70674
2025-10-24,Kerala,Kochi,678923,73,254,235,330,64,956,33,76,213,149,59,530,134,5654,12721,17669,24736,9894,70674
2025-10-25,Kerala,Kochi,678923,55,177,164,229,48,673,25,54,147,103,42,371,92,5654,12721,17669,24736,9894,70674
2025-10-26,Kerala,Kochi,678923,77,259,240,336,68,980,35,78,216,152,61,542,136,5654,12721,17669,24736,9894,70674
2025-10-27,Kerala,Kochi,678923,269,913,845,1185,235,3447,121,275,765,535,213,1909,480,5654,12721,17669,24736,9894,70674
2025-10-28,Kerala,Kochi,678923,214,716,664,928,187,2709,96,216,599,420,168,1499,376,5654,12721,17669,24736,9894,70674
2025-10-29,Kerala,Kochi,678923,94,333,308,434,82,1251,42,99,281,196,76,694,176,5654,12721,17669,24736,9894,70674
2025-10-30,Kerala,Kochi,678923,44,143,132,184,39,542,20,43,118,83,34,298,74,5654,12721,17669,24736,9894,70674
2025-10-31,Kerala,Kochi,678923,50,169,156,219,43,637,22,51,141,99,39,352,89,5654,12721,17669,24736,9894,70674
2025-11-01,Kerala,Kochi,678923,44,138,128,178,39,527,20,42,114,80,33,289,71,5654,12721,17669,24736,9894,70674
2025-11-02,Kerala,Kochi,678923,62,206,191,267,54,780,28,62,172,121,48,431,108,5654,12721,17669,24736,9894,70674
2025-11-03,Kerala,Kochi,678923,217,728,674,942,191,2752,98,220,608,426,171,1523,382,5654,12721,17669,24736,9894,70674
2025-11-04,Kerala,Kochi,678923,147,491,455,635,129,1857,67,148,410,287,116,1028,257,5654,12721,17669,24736,9894,70674
2025-11-05,Kerala,Kochi,678923,23,93,86,122,20,344,10,27,80,55,20,192,50,5654,12721,17669,24736,9894,70674
2025-11-06,Kerala,Kochi,678923,4,30,27,41,3,105,1,7,27,18,5,58,17,5654,12721,17669,24736,9894,70674
2025-11-07,Kerala,Kochi,678923,15,41,38,52,13,159,7,13,33,23,10,86,20,5654,12721,17669,24736,9894,70674
2025-11-08,Kerala,Kochi,678923,28,79,74,100,25,306,13,25,64,45,20,167,40,5654,12721,17669,24736,9894,70674
2025-11-09,Kerala,Kochi,678923,36,138,127,180,31,512,16,40,117,81,30,284,73,5654,12721,17669,24736,9894,70674
2025-11-10,Kerala,Kochi,678923,161,554,512,719,140,2086,72,166,465,325,128,1156,292,5654,12721,17669,24736,9894,70674
2025-11-11,Kerala,Kochi,678923,112,379,351,491,98,1431,50,114,317,222,88,791,199,5654,12721,17669,24736,9894,70674
2025-11-12,Kerala,Kochi,678923,19,69,63,89,17,257,8,20,58,40,15,141,36,5654,12721,17669,24736,9894,70674
2025-11-13,Kerala,Kochi,678923,15,41,38,52,13,159,7,13,33,23,10,86,20,5654,12721,17669,24736,9894,70674
2025-11-14,Kerala,Kochi,678923,8,35,32,46,7,128,3,10,30,20,7,70,18,5654,12721,17669,24736,9894,70674
2025-11-15,Kerala,Kochi,678923,18,81,74,107,15,295,8,22,70,48,16,164,44,5654,12721,17669,24736,9894,70674
2025-11-16,Kerala,Kochi,678923,50,184,170,241,43,688,22,54,156,108,41,381,98,5654,12721,17669,24736,9894,70674
2025-11-17,Kerala,Kochi,678923,232,778,720,1008,203,2941,105,235,650,456,183,1629,408,5654,12721,17669,24736,9894,70674
2025-11-18,Kerala,Kochi,678923,175,595,551,772,152,2245,79,179,499,349,139,1245,313,5654,12721,17669,24736,9894,70674
2025-11-19,Kerala,Kochi,678923,85,297,275,387,73,1117,38,88,250,174,68,618,157,5654,12721,17669,24736,9894,70674
2025-11-20,Kerala,Kochi,678923,43,147,136,191,37,554,19,44,123,86,34,306,77,5654,12721,17669,24736,9894,70674
2025-11-21,Kerala,Kochi,678923,87,282,261,363,77,1070,40,86,234,164,67,591,146,5654,12721,17669,24736,9894,70674
2025-11-22,Kerala,Kochi,678923,60,186,173,239,53,711,27,57,153,108,45,390,96,5654,12721,17669,24736,9894,70674
2025-11-23,Kerala,Kochi,678923,76,261,241,339,67,984,34,78,219,153,61,545,137,5654,12721,17669,24736,9894,70674
2025-11-24,Kerala,Kochi,678923,291,975,903,1263,255,3687,132,294,815,571,229,2041,512,5654,12721,17669,24736,9894,70674
2025-11-25,Kerala,Kochi,678923,219,770,712,1003,190,2894,108,239,659,462,187,1655,414,5654,12721,17669,24736,9894,70674
2025-11-26,Kerala,Kochi,678923,133,443,410,573,117,1676,60,134,370,259,104,927,232,5654,12721,17669,24736,9894,70674
2025-11-27,Kerala,Kochi,678923,58,202,187,262,51,760,26,60,169,118,46,419,106,5654,12721,17669,24736,9894,70674
2025-11-28,Kerala,Kochi,678923,82,271,251,351,72,1027,37,82,226,159,64,568,142,5654,12721,17669,24736,9894,70674
2025-11-29,Kerala,Kochi,678923,41,149,138,195,36,559,18,44,126,88,34,310,79,5654,12721,17669,24736,9894,70674
2025-11-30,Kerala,Kochi,678923,66,230,212,298,58,864,30,68,193,135,53,479,121,5654,12721,17669,24736,9894,70674
2025-12-01,Kerala,Kochi,678923,261,860,797,1113,229,3260,118,261,717,503,204,1803,450,5654,12721,17669,24736,9894,70674
2025-12-02,Kerala,Kochi,678923,177,591,548,766,155,2237,80,178,494,346,139,1237,310,5654,12721,17669,24736,9894,70674
2025-12-03,Kerala,Kochi,678923,65,220,203,285,57,830,29,66,184,129,51,459,115,5654,12721,17669,24736,9894,70674
2025-12-04,Kerala,Kochi,678923,6,32,29,43,4,114,2,8,28,19,6,63,18,5654,12721,17669,24736,9894,70674
2025-12-05,Kerala,Kochi,678923,23,58,54,72,21,228,10,19,45,33,15,122,28,5654,12721,17669,24736,9894,70674
2025-12-06,Kerala,Kochi,678923,17,72,66,95,14,264,7,20,62,42,15,146,39,5654,12721,17669,24736,9894,70674
2025-12-07,Kerala,Kochi,678923,51,170,157,219,45,642,23,51,141,99,40,354,88,5654,12721,17669,24736,9894,70674
2025-12-08,Kerala,Kochi,678923,179,606,561,785,156,2287,80,182,507,355,141,1265,318,5654,12721,17669,24736,9894,70674
2025-12-09,Kerala,Kochi,678923,117,397,368,516,102,1500,53,119,333,233,93,831,209,5654,12721,17669,24736,9894,70674
2025-12-10,Kerala,Kochi,678923,30,93,87,120,26,356,13,28,77,54,22,194,48,5654,12721,17669,24736,9894,70674
2025-12-11,Kerala,Kochi,678923,10,36,34,47,9,136,4,11,31,21,8,75,19,5654,12721,17669,24736,9894,70674
2025-12-12,Kerala,Kochi,678923,10,36,34,47,9,136,4,10,30,21,8,73,19,5654,12721,17669,24736,9894,70674
2025-12-13,Kerala,Kochi,678923,13,67,61,89,10,240,5,18,59,40,13,135,37,5654,12721,17669,24736,9894,70674
2025-12-14,Kerala,Kochi,678923,57,189,175,244,51,716,26,57,157,110,45,395,98,5654,12721,17669,24736,9894,70674
2025-12-15,Kerala,Kochi,678923,216,726,673,941,189,2745,98,219,607,425,170,1519,381,5654,12721,17669,24736,9894,70674
2025-12-16,Kerala,Kochi,678923,178,587,544,759,157,2225,81,178,489,343,139,1230,307,5654,12721,17669,24736,9894,70674
